Job: 7857721  |  Node: d1029  |  Thu Jun 25 04:02:01 AM EDT 2026
No restart file found -- starting fresh.
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0625 04:02:28.885000 1456220 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823086 -0.0045823086 -0.0045823086) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.017 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     17000   8.5            114.16597     -3243.3292      7.363798      -1225.0126      5724.59        17.88881       17.88881       17.88881     
     18000   9              113.28424     -3243.1349      7.3069258     -3100.561       5728.4224      17.892802      17.892802      17.892802    
     19000   9.5            121.91076     -3242.0549      7.8633428     -3714.6729      5736.4262      17.901131      17.901131      17.901131    
     20000   10             126.9307      -3242.3192      8.1871332     -30.081762      5725.9982      17.890277      17.890277      17.890277    
     21000   10.5           134.53053     -3242.3514      8.6773286      322.19723      5724.6212      17.888843      17.888843      17.888843    
     22000   11             139.04697     -3241.7568      8.9686426      3908.741       5717.6237      17.881551      17.881551      17.881551    
     23000   11.5           143.73279     -3241.1877      9.2708814      3194.0423      5721.7015      17.885801      17.885801      17.885801    
     24000   12             146.25908     -3240.7695      9.4338295      939.63457      5725.5769      17.889838      17.889838      17.889838    
     25000   12.5           157.54446     -3240.5045      10.161746      318.22362      5730.5367      17.895003      17.895003      17.895003    
     26000   13             155.55916     -3239.2045      10.033692     -135.16033      5737.8034      17.902563      17.902563      17.902563    
     27000   13.5           166.87799     -3239.5027      10.763766     -3169.2799      5747.0047      17.912128      17.912128      17.912128    
     28000   14             168.80296     -3240.0364      10.887928     -1570.1086      5736.2917      17.900991      17.900991      17.900991    
     29000   14.5           183.27563     -3240.0508      11.821427      205.19834      5732.1088      17.896639      17.896639      17.896639    
     30000   15             187.42092     -3239.6416      12.088802     -1086.9011      5739.9921      17.90484       17.90484       17.90484     
     31000   15.5           198.91383     -3239.3436      12.830104     -176.3226       5740.8613      17.905743      17.905743      17.905743    
     32000   16             203.31876     -3239.0632      13.114225      1960.6514      5737.4025      17.902146      17.902146      17.902146    
     33000   16.5           204.10714     -3239.1603      13.165076      4171.7601      5727.8519      17.892208      17.892208      17.892208    
     34000   17             205.34697     -3239.4102      13.245047      6952.5533      5719.7206      17.883737      17.883737      17.883737    
     35000   17.5           222.48922     -3237.88        14.350735      1090.0817      5741.8723      17.906794      17.906794      17.906794    
     36000   18             214.25238     -3237.8306      13.819453      2635.2628      5739.5582      17.904388      17.904388      17.904388    
     37000   18.5           221.7585      -3236.9009      14.303604      135.65926      5747.4862      17.912628      17.912628      17.912628    
     38000   19             238.39559     -3236.8509      15.376709     -2134.9668      5758.3266      17.923883      17.923883      17.923883    
     39000   19.5           236.11392     -3235.8875      15.229539     -3070.7535      5760.409       17.926043      17.926043      17.926043    
     40000   20             242.40321     -3235.5622      15.635204     -4977.4671      5764.5047      17.930291      17.930291      17.930291    
     41000   20.5           241.83738     -3234.7548      15.598707     -5807.7409      5773.7889      17.939912      17.939912      17.939912    
     42000   21             264.83524     -3234.7922      17.082088     -3324.7266      5760.8391      17.926489      17.926489      17.926489    
     43000   21.5           274.27028     -3235.5285      17.690656     -4423.9503      5766.454       17.932312      17.932312      17.932312    
     44000   22             255.90519     -3234.8182      16.506092     -998.80412      5759.0047      17.924586      17.924586      17.924586    
     45000   22.5           284.19077     -3234.6844      18.330535      1320.9506      5745.2732      17.910329      17.910329      17.910329    
     46000   23             273.15185     -3233.4189      17.618516      2531.7286      5749.0391      17.914241      17.914241      17.914241    
     47000   23.5           288.27756     -3232.8901      18.594137      6976.6549      5732.8161      17.897375      17.897375      17.897375    
     48000   24             292.03941     -3232.2284      18.836779      4515.2019      5750.3259      17.915578      17.915578      17.915578    
     49000   24.5           281.28054     -3232.2199      18.142823      6547.1376      5742.2054      17.907141      17.907141      17.907141    
     50000   25             298.72666     -3231.8268      19.268112      3781.8055      5751.4757      17.916772      17.916772      17.916772    
     51000   25.5           311.38404     -3232.7255      20.084524      4315.8021      5749.4575      17.914676      17.914676      17.914676    
     52000   26             322.93135     -3230.6109      20.829334      4907.4866      5756.934       17.922438      17.922438      17.922438    
     53000   26.5           319.20363     -3231.5291      20.588894      1422.5559      5764.0058      17.929773      17.929773      17.929773    
     54000   27             344.53155     -3231.3059      22.222565      5866.2226      5748.9482      17.914147      17.914147      17.914147    
     55000   27.5           335.18164     -3228.9163      21.619488      622.8991       5771.7872      17.937838      17.937838      17.937838    
     56000   28             332.50059     -3229.1419      21.446558     -956.73134      5774.7838      17.940942      17.940942      17.940942    
     57000   28.5           338.95223     -3228.7724      21.862694     -2879.1366      5778.1765      17.944455      17.944455      17.944455    
     58000   29             369.21284     -3228.8262      23.814528     -1549.1429      5777.2687      17.943515      17.943515      17.943515    
     59000   29.5           386.95536     -3228.1943      24.958935     -2137.3803      5782.8254      17.949266      17.949266      17.949266    
     60000   30             375.34511     -3228.9702      24.210064     -6272.8318      5800.3182      17.967346      17.967346      17.967346    
     61000   30.5           366.39571     -3226.6242      23.632821     -1097.2117      5780.9102      17.947284      17.947284      17.947284    
     62000   31             378.5036      -3225.1998      24.413789     -1392.9183      5785.7908      17.952334      17.952334      17.952334    
     63000   31.5           400.698       -3226.8927      25.845346     -4950.8648      5798.635       17.965608      17.965608      17.965608    
     64000   32             376.73517     -3226.3306      24.299724     -1658.4134      5786.2088      17.952766      17.952766      17.952766    
     65000   32.5           382.71656     -3227.0963      24.685529     -5361.6255      5796.7244      17.963635      17.963635      17.963635    
     66000   33             404.39253     -3225.9473      26.083647     -3295.5653      5791.3627      17.958095      17.958095      17.958095    
     67000   33.5           411.80572     -3224.3214      26.561803     -2411.3871      5794.8034      17.96165       17.96165       17.96165     
     68000   34             405.55977     -3224.2857      26.158935     -7136.2632      5804.6982      17.971868      17.971868      17.971868    
     69000   34.5           397.98454     -3223.7865      25.670326     -2333.5393      5792.9142      17.959698      17.959698      17.959698    
     70000   35             413.90415     -3222.0686      26.697154     -7631.4648      5810.5071      17.977861      17.977861      17.977861    
     71000   35.5           435.52177     -3221.9638      28.091508     -3654.3608      5804.493       17.971656      17.971656      17.971656    
     72000   36             428.68508     -3222.702       27.650536     -2794.911       5798.1167      17.965073      17.965073      17.965073    
     73000   36.5           438.69024     -3223.0684      28.295877     -2175.2289      5793.4907      17.960294      17.960294      17.960294    
     74000   37             453.41997     -3222.0933      29.245956     -3032.0411      5799.1024      17.966091      17.966091      17.966091    
     75000   37.5           441.09228     -3222.7374      28.45081       106.94196      5792.592       17.959365      17.959365      17.959365    
     76000   38             463.07613     -3222.202       29.868786      4738.7122      5783.8169      17.950292      17.950292      17.950292    
     77000   38.5           482.26201     -3221.4897      31.106291      4651.0586      5784.1476      17.950634      17.950634      17.950634    
     78000   39             465.77225     -3222.4997      30.042688      4552.5808      5791.5822      17.958321      17.958321      17.958321    
     79000   39.5           471.7798      -3220.895       30.430181      4624.7969      5794.7022      17.961546      17.961546      17.961546    
     80000   40             516.99969     -3220.5329      33.3469        2944.5745      5795.5512      17.962423      17.962423      17.962423    
     81000   40.5           483.61518     -3220.108       31.193572      2600.7929      5794.8928      17.961743      17.961743      17.961743    
     82000   41             478.10861     -3221.4667      30.838394      5882.3332      5781.9278      17.948337      17.948337      17.948337    
     83000   41.5           493.60481     -3220.5648      31.837911      5936.9812      5781.2003      17.947584      17.947584      17.947584    
     84000   42             529.15856     -3219.798       34.131157      11059.306      5777.6362      17.943895      17.943895      17.943895    
     85000   42.5           503.81484     -3218.9427      32.496466      7639.3865      5784.3888      17.950883      17.950883      17.950883    
     86000   43             518.62789     -3219.2306      33.45192       1644.4753      5806.0194      17.973231      17.973231      17.973231    
     87000   43.5           540.07541     -3219.3258      34.835303      3873.2696      5791.8499      17.958598      17.958598      17.958598    
     88000   44             500.4378      -3215.6719      32.278645     -924.03813      5809.2745      17.976589      17.976589      17.976589    
     89000   44.5           548.89939     -3217.1501      35.404457     -729.06248      5808.0117      17.975287      17.975287      17.975287    
     90000   45             557.44302     -3215.5801      35.955528     -1820.088       5820.6988      17.988366      17.988366      17.988366    
     91000   45.5           526.47288     -3215.7757      33.957929     -2556.2209      5818.3474      17.985943      17.985943      17.985943    
     92000   46             531.4257      -3216.0801      34.277389     -7540.1228      5838.9913      18.00719       18.00719       18.00719     
     93000   46.5           559.4299      -3215.6515      36.083683     -4822.2851      5830.7391      17.998703      17.998703      17.998703    
     94000   47             578.32572     -3214.0469      37.302479     -209.75614      5819.7563      17.987395      17.987395      17.987395    
     95000   47.5           584.4872      -3216.6472      37.699899     -2092.6502      5831.6811      17.999672      17.999672      17.999672    
     96000   48             564.03256     -3215.9091      36.380558      3721.6071      5805.2736      17.972462      17.972462      17.972462    
     97000   48.5           607.2192      -3215.4924      39.166132      5876.5721      5804.8979      17.972074      17.972074      17.972074    
     98000   49             580.70651     -3213.6093      37.456042      14286.337      5786.3763      17.952939      17.952939      17.952939    
     99000   49.5           573.70647     -3215.1689      37.004533      5435.0417      5809.171       17.976483      17.976483      17.976483    
    100000   50             590.99547     -3214.7657      38.119688     -442.47057      5831.6845      17.999675      17.999675      17.999675    
Loop time of 4230.08 on 1 procs for 100000 steps with 500 atoms

Performance: 1.021 ns/day, 23.500 hours/ns, 23.640 timesteps/s, 11.820 katom-step/s
99.0% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 4212.9     | 4212.9     | 4212.9     |   0.0 | 99.59
Neigh   | 0.052266   | 0.052266   | 0.052266   |   0.0 |  0.00
Comm    | 3.6653     | 3.6653     | 3.6653     |   0.0 |  0.09
Output  | 0.0095995  | 0.0095995  | 0.0095995  |   0.0 |  0.00
Modify  | 9.6821     | 9.6821     | 9.6821     |   0.0 |  0.23
Other   |            | 3.777      |            |       |  0.09

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2926 ave        2926 max        2926 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        91930 ave       91930 max       91930 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 91930
Ave neighs/atom = 183.86
Neighbor list builds = 106
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 100000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 124.1 | 124.1 | 124.1 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
    100000   50             590.99547     -3214.7657      38.119688     -442.47057      5831.6845      17.999675      17.999675      17.999675    
    101000   50.5           605.00259     -3213.3632      39.023158      1403.8676      5827.3704      17.995236      17.995236      17.995236    
    102000   51             626.3948      -3214.0528      40.402974      4972.4216      5809.0634      17.976372      17.976372      17.976372    
    103000   51.5           563.98887     -3212.9685      36.37774       11461.855      5788.6727      17.955314      17.955314      17.955314    
    104000   52             571.73794     -3214.1747      36.877561      370.78271      5822.6332      17.990358      17.990358      17.990358    
    105000   52.5           611.0596      -3212.9488      39.413841     -15032.031      5866.3426      18.035263      18.035263      18.035263    
    106000   53             615.88077     -3212.0516      39.72481      -2568.323       5829.8707      17.997809      17.997809      17.997809    
    107000   53.5           613.65268     -3212.4242      39.581097      11901.172      5787.0837      17.953671      17.953671      17.953671    
    108000   54             581.38509     -3212.573       37.499811     -996.77845      5829.1172      17.997034      17.997034      17.997034    
    109000   54.5           601.89789     -3214.37        38.822903     -4027.8125      5839.1734      18.007377      18.007377      18.007377    
    110000   55             594.91001     -3213.0248      38.372179      334.2837       5828.3007      17.996193      17.996193      17.996193    
    111000   55.5           607.29665     -3212.3559      39.171127      3501.728       5817.3016      17.984866      17.984866      17.984866    
    112000   56             582.07402     -3209.9241      37.544247      2075.6261      5814.7632      17.982249      17.982249      17.982249    
    113000   56.5           555.92996     -3214.7952      35.857934      6085.5308      5801.4542      17.968519      17.968519      17.968519    
    114000   57             546.67309     -3210.6442      35.260858     -1080.8575      5833.0051      18.001034      18.001034      18.001034    
    115000   57.5           602.69049     -3210.8539      38.874026      10091.614      5800.8655      17.967911      17.967911      17.967911    
    116000   58             642.43211     -3211.4805      41.437393      10402.154      5808.1065      17.975385      17.975385      17.975385    
    117000   58.5           610.3016      -3213.8968      39.364949     -5400.5975      5839.6568      18.007874      18.007874      18.007874    
    118000   59             598.57049     -3213.1498      38.608283     -1268.9537      5832.9604      18.000988      18.000988      18.000988    
    119000   59.5           650.72739     -3213.4075      41.972446      3679.8385      5826.3729      17.994209      17.994209      17.994209    
    120000   60             596.46675     -3208.5996      38.47259      -5773.574       5847.9733      18.016418      18.016418      18.016418    
    121000   60.5           596.77405     -3214.5401      38.492411     -295.80076      5821.3615      17.989048      17.989048      17.989048    
    122000   61             640.38925     -3215.9014      41.305627     -1611.3099      5822.2535      17.989967      17.989967      17.989967    
    123000   61.5           640.17605     -3211.8315      41.291875      7782.6773      5807.988       17.975262      17.975262      17.975262    
    124000   62             591.80669     -3212.1838      38.172012     -205.30748      5827.4382      17.995306      17.995306      17.995306    
    125000   62.5           565.3978      -3213.6244      36.468617     -7188.0749      5849.2268      18.017706      18.017706      18.017706    
    126000   63             564.1403      -3214.0103      36.387508     -8593.6878      5851.0956      18.019624      18.019624      18.019624    
    127000   63.5           617.9         -3214.4031      39.855052      2249.3181      5816.4203      17.983957      17.983957      17.983957    
    128000   64             583.98539     -3211.2396      37.667532      2276.5705      5827.5017      17.995371      17.995371      17.995371    
    129000   64.5           597.31659     -3212.4881      38.527405      1855.0284      5833.8643      18.001918      18.001918      18.001918    
    130000   65             598.94426     -3213.2893      38.632391     -2870.3888      5838.604       18.006792      18.006792      18.006792    
    131000   65.5           597.01795     -3209.9966      38.508143     -667.538        5838.5794      18.006766      18.006766      18.006766    
    132000   66             656.80652     -3213.0304      42.364554     -1918.0163      5833.3855      18.001425      18.001425      18.001425    
    133000   66.5           596.08612     -3212.7874      38.448039     -3078.6979      5831.5301      17.999517      17.999517      17.999517    
    134000   67             589.62363     -3213.7863      38.031203     -3190.6114      5832.9454      18.000973      18.000973      18.000973    
    135000   67.5           607.18085     -3212.601       39.163658     -347.27069      5821.1585      17.988839      17.988839      17.988839    
    136000   68             623.69887     -3213.0186      40.229084      3086.4356      5810.5179      17.977872      17.977872      17.977872    
    137000   68.5           604.71201     -3213.903       39.004416     -4520.2076      5834.4758      18.002547      18.002547      18.002547    
    138000   69             576.63585     -3213.7218      37.193481     -1831.9665      5832.0572      18.000059      18.000059      18.000059    
    139000   69.5           598.46568     -3212.3345      38.601523     -444.39825      5835.9078      18.004019      18.004019      18.004019    
    140000   70             604.07385     -3212.4954      38.963254      1221.2618      5830.319       17.99827       17.99827       17.99827     
    141000   70.5           568.81941     -3213.5201      36.689314      3705.1949      5813.9134      17.981373      17.981373      17.981373    
    142000   71             603.83968     -3214.4223      38.94815       966.54723      5811.3054      17.978684      17.978684      17.978684    
    143000   71.5           641.79506     -3216.575       41.396303     -6864.118       5840.2009      18.008433      18.008433      18.008433    
    144000   72             619.13989     -3210.3171      39.935026     -4206.0971      5845.8769      18.014265      18.014265      18.014265    
    145000   72.5           568.76726     -3211.3924      36.68595       7549.4635      5807.8737      17.975144      17.975144      17.975144    
    146000   73             615.4987      -3213.7809      39.700166      7272.7823      5804.9456      17.972123      17.972123      17.972123    
    147000   73.5           601.07366     -3210.1945      38.769739     -5367.134       5856.2898      18.024955      18.024955      18.024955    
    148000   74             618.12369     -3213.9938      39.86948      -1873.202       5829.4718      17.997399      17.997399      17.997399    
    149000   74.5           588.02237     -3214.5327      37.927921      11608.363      5793.2636      17.960059      17.960059      17.960059    
    150000   75             581.75692     -3212.8223      37.523794      5229.5704      5808.6293      17.975924      17.975924      17.975924    
    151000   75.5           619.76203     -3211.8789      39.975154     -10889.877      5863.512       18.032361      18.032361      18.032361    
    152000   76             604.14141     -3213.5435      38.967612      1703.3547      5812.0613      17.979464      17.979464      17.979464    
    153000   76.5           559.22823     -3215.0088      36.070675      674.09116      5814.4435      17.98192       17.98192       17.98192     
    154000   77             624.97783     -3213.0489      40.311578      6734.8407      5809.7909      17.977122      17.977122      17.977122    
    155000   77.5           600.08206     -3212.1331      38.70578      -2042.983       5844.2054      18.012548      18.012548      18.012548    
    156000   78             575.66707     -3212.9769      37.130994     -6115.3081      5843.6289      18.011956      18.011956      18.011956    
    157000   78.5           599.60538     -3215.8237      38.675034      1577.4691      5813.2092      17.980647      17.980647      17.980647    
    158000   79             604.91988     -3212.6052      39.017824      3839.5279      5816.6839      17.984229      17.984229      17.984229    
    159000   79.5           576.02709     -3213.1475      37.154215     -769.62881      5828.0215      17.995906      17.995906      17.995906    
    160000   80             554.16816     -3212.6923      35.744297     -899.63356      5829.6746      17.997607      17.997607      17.997607    
    161000   80.5           594.51553     -3214.8069      38.346735      4924.9627      5806.0161      17.973228      17.973228      17.973228    
    162000   81             609.35014     -3212.7005      39.303579      71.530958      5830.1437      17.99809       17.99809       17.99809     
    163000   81.5           607.54011     -3212.7648      39.186831     -2506.9913      5832.9787      18.001007      18.001007      18.001007    
    164000   82             604.30274     -3214.0119      38.978017      2345.7707      5825.9494      17.993773      17.993773      17.993773    
    165000   82.5           565.94212     -3215.0807      36.503727     -12832.876      5853.1001      18.021682      18.021682      18.021682    
    166000   83             600.32322     -3213.3977      38.721335     -2557.0538      5830.8175      17.998783      17.998783      17.998783    
    167000   83.5           621.883       -3212.9065      40.111959      10628.643      5794.394       17.961227      17.961227      17.961227    
    168000   84             619.69251     -3211.5705      39.97067       5260.9016      5809.7302      17.977059      17.977059      17.977059    
    169000   84.5           604.21459     -3209.9744      38.972332      2736.42        5819.5374      17.987169      17.987169      17.987169    
    170000   85             588.48971     -3213.0223      37.958065      1407.6447      5821.7406      17.989439      17.989439      17.989439    
    171000   85.5           600.78984     -3214.2668      38.751433     -4436.6033      5841.7045      18.009979      18.009979      18.009979    
    172000   86             595.91677     -3213.2828      38.437116     -1635.766       5830.3912      17.998345      17.998345      17.998345    
    173000   86.5           593.70885     -3208.5616      38.294703     -640.19395      5838.6704      18.00686       18.00686       18.00686     
    174000   87             609.95515     -3210.5692      39.342603      4037.242       5821.1344      17.988814      17.988814      17.988814    
    175000   87.5           598.54937     -3213.0271      38.606921      10392.626      5797.327       17.964257      17.964257      17.964257    
    176000   88             608.08055     -3213.7728      39.221689     -4326.6816      5835.292       18.003386      18.003386      18.003386    
    177000   88.5           602.07181     -3212.2034      38.834121     -3326.5847      5840.6109      18.008855      18.008855      18.008855    
    178000   89             601.55077     -3210.4242      38.800513      5080.2853      5818.2208      17.985813      17.985813      17.985813    
    179000   89.5           575.38299     -3211.527       37.11267       5805.8811      5812.2057      17.979612      17.979612      17.979612    
    180000   90             602.34321     -3210.609       38.851626     -1135.5965      5831.1601      17.999136      17.999136      17.999136    
    181000   90.5           591.32703     -3213.6959      38.141074     -2620.0704      5831.6615      17.999652      17.999652      17.999652    
    182000   91             578.56885     -3212.0012      37.318161      7867.1592      5808.3344      17.97562       17.97562       17.97562     
    183000   91.5           567.10481     -3213.6549      36.578721     -1802.8652      5828.8515      17.99676       17.99676       17.99676     
    184000   92             588.9743      -3211.9615      37.989321     -8128.886       5854.8554      18.023483      18.023483      18.023483    
    185000   92.5           579.51078     -3212.9466      37.378916     -1120.7492      5823.4845      17.991235      17.991235      17.991235    
    186000   93             602.00538     -3215.2473      38.829836      8741.4674      5794.1737      17.961         17.961         17.961       
    187000   93.5           578.11733     -3212.8913      37.289037      6269.7457      5804.4613      17.971623      17.971623      17.971623    
    188000   94             588.43986     -3212.62        37.954849     -3900.4763      5841.8086      18.010086      18.010086      18.010086    
    189000   94.5           605.96975     -3212.5832      39.085541     -3736.4736      5839.6631      18.00788       18.00788       18.00788     
    190000   95             573.12661     -3214.5557      36.967132      6141.0787      5804.7123      17.971882      17.971882      17.971882    
    191000   95.5           605.23793     -3213.1893      39.038338     -2440.0491      5827.0773      17.994934      17.994934      17.994934    
    192000   96             615.30122     -3212.4851      39.687428     -3573.6068      5835.3214      18.003416      18.003416      18.003416    
    193000   96.5           567.71902     -3213.1588      36.618338      9601.0118      5799.2959      17.966291      17.966291      17.966291    
    194000   97             582.55408     -3213.2735      37.575211      915.4677       5824.3019      17.992077      17.992077      17.992077    
    195000   97.5           599.18573     -3212.0416      38.647966     -12845.065      5868.6159      18.037592      18.037592      18.037592    
    196000   98             641.85446     -3212.9865      41.400134     -8234.4423      5854.3963      18.023012      18.023012      18.023012    
    197000   98.5           616.84873     -3213.9702      39.787244      8986.8676      5799.5397      17.966542      17.966542      17.966542    
    198000   99             586.99955     -3212.5328      37.861948     -3297.3745      5846.8125      18.015226      18.015226      18.015226    
    199000   99.5           555.53369     -3216.33        35.832375     -7639.2503      5837.0322      18.005176      18.005176      18.005176    
    200000   100            625.52277     -3213.0141      40.346727      5837.3402      5807.3184      17.974572      17.974572      17.974572    
    201000   100.5          656.36046     -3212.8224      42.335783     -2428.8515      5834.7068      18.002784      18.002784      18.002784    
    202000   101            596.72323     -3212.7771      38.489133     -2413.0302      5840.1728      18.008404      18.008404      18.008404    
    203000   101.5          598.42195     -3212.9349      38.598702      2304.7943      5817.5794      17.985152      17.985152      17.985152    
    204000   102            596.06615     -3211.9937      38.446751      7269.9196      5808.8573      17.976159      17.976159      17.976159    
    205000   102.5          547.42587     -3215.0283      35.309413      850.37794      5811.8363      17.979232      17.979232      17.979232    
    206000   103            596.62676     -3213.112       38.482911     -3756.5019      5839.7205      18.007939      18.007939      18.007939    
    207000   103.5          634.64774     -3214.4226      40.935295     -3222.2083      5826.4111      17.994248      17.994248      17.994248    
    208000   104            628.73962     -3213.4117      40.554217      2309.2084      5813.9161      17.981376      17.981376      17.981376    
    209000   104.5          618.41126     -3215.4415      39.888029     -963.80922      5827.9277      17.995809      17.995809      17.995809    
    210000   105            579.13231     -3213.415       37.354505     -5068.748       5831.9037      17.999901      17.999901      17.999901    
    211000   105.5          609.57064     -3213.1703      39.317801     -1701.18        5831.5833      17.999571      17.999571      17.999571    
    212000   106            579.79315     -3213.1034      37.397129     -2287.5631      5831.2483      17.999227      17.999227      17.999227    
    213000   106.5          581.62051     -3210.7509      37.514995      4212.8013      5817.0472      17.984603      17.984603      17.984603    
    214000   107            586.52596     -3211.9797      37.831401      7782.4792      5801.2763      17.968336      17.968336      17.968336    
    215000   107.5          609.17589     -3214.7213      39.292339      677.73683      5810.4639      17.977816      17.977816      17.977816    
