Job: 7857722  |  Node: d1029  |  Thu Jun 25 05:59:42 AM EDT 2026
No restart file found -- starting fresh.
LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
W0625 06:00:07.414000 1522851 site-packages/torch/fx/_symbolic_trace.py:56] is_fx_tracing will return true for both fx.symbolic_trace and torch.export. Please use is_fx_tracing_symbolic_tracing() for specifically fx.symbolic_trace or torch.compiler.is_compiling() for specifically torch.export/compile.
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (-0.0045823086 -0.0045823086 -0.0045823086) to (17.859582 17.859582 17.859582)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  reading velocities ...
  500 velocities
  read_data CPU = 0.025 seconds

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 8
  ghost atom cutoff = 8
  binsize = 8, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 0
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 112.8 | 112.8 | 112.8 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
     24000   12             197.15898     -3238.6737      12.716915      1945.4471      5735.1919      17.899847      17.899847      17.899847    
     25000   12.5           213.73927     -3238.3243      13.786356      7142.3089      5720.6716      17.884728      17.884728      17.884728    
     26000   13             208.34639     -3238.604       13.438511      1145.4135      5733.0479      17.897616      17.897616      17.897616    
     27000   13.5           213.43298     -3236.5829      13.7666        1911.4449      5743.8627      17.908863      17.908863      17.908863    
     28000   14             227.08142     -3237.6324      14.646936      4258.1683      5731.7451      17.89626       17.89626       17.89626     
     29000   14.5           245.94527     -3235.6308      15.86367       5477.758       5731.0753      17.895563      17.895563      17.895563    
     30000   15             248.93123     -3236.2138      16.056267      1348.5035      5743.0608      17.90803       17.90803       17.90803     
     31000   15.5           260.83374     -3235.4284      16.823988      3402.6776      5740.0313      17.90488       17.90488       17.90488     
     32000   16             253.51133     -3234.6814      16.351686     -138.75202      5754.6902      17.920109      17.920109      17.920109    
     33000   16.5           260.8732      -3233.599       16.826533     -4.0529278      5756.5398      17.922029      17.922029      17.922029    
     34000   17             290.50182     -3234.0683      18.737604     -1085.1181      5757.8596      17.923398      17.923398      17.923398    
     35000   17.5           255.02087     -3231.5145      16.449053     -5045.5448      5778.0036      17.944276      17.944276      17.944276    
     36000   18             278.56181     -3233.3244      17.967463     -2152.4127      5765.1295      17.930939      17.930939      17.930939    
     37000   18.5           306.13605     -3232.8401      19.746024     -6863.0125      5782.9707      17.949416      17.949416      17.949416    
     38000   19             283.19026     -3231.0796      18.266002     -4739.4389      5783.772       17.950245      17.950245      17.950245    
     39000   19.5           304.9468      -3229.5082      19.669317     -569.74899      5773.2549      17.939359      17.939359      17.939359    
     40000   20             302.50903     -3229.9929      19.512078      1114.0816      5765.1557      17.930966      17.930966      17.930966    
     41000   20.5           345.12903     -3227.3386      22.261103     -1415.2255      5778.4965      17.944786      17.944786      17.944786    
     42000   21             344.05536     -3228.9454      22.19185      -1387.9642      5773.8578      17.939983      17.939983      17.939983    
     43000   21.5           354.46713     -3229.7228      22.863418     -3437.0018      5779.7156      17.946048      17.946048      17.946048    
     44000   22             367.95863     -3228.466       23.733631     -4781.546       5786.2973      17.952857      17.952857      17.952857    
     45000   22.5           363.00808     -3227.3418      23.414316     -1703.4983      5785.035       17.951552      17.951552      17.951552    
     46000   23             373.67796     -3227.8747      24.102532      1699.7871      5771.1712      17.9372        17.9372        17.9372      
     47000   23.5           386.29973     -3226.5834      24.916646      7722.9521      5756.027       17.921497      17.921497      17.921497    
     48000   24             398.07913     -3226.3018      25.676427      544.46301      5784.3121      17.950804      17.950804      17.950804    
     49000   24.5           374.60333     -3225.6127      24.162219     -1523.7642      5786.1566      17.952712      17.952712      17.952712    
     50000   25             391.31338     -3224.7132      25.240031     -5774.3793      5798.28        17.965242      17.965242      17.965242    
     51000   25.5           402.05112     -3223.2916      25.932624     -1210.0891      5795.5693      17.962442      17.962442      17.962442    
     52000   26             423.58575     -3224.4745      27.321625      1241.695       5785.0889      17.951608      17.951608      17.951608    
     53000   26.5           416.17795     -3220.2617      26.843816      4794.6616      5787.4332      17.954032      17.954032      17.954032    
     54000   27             451.53492     -3222.7218      29.124369      1804.5277      5791.767       17.958512      17.958512      17.958512    
     55000   27.5           437.3033      -3222.6427      28.206418      5522.212       5777.848       17.944115      17.944115      17.944115    
     56000   28             449.03728     -3222.9379      28.963269      7517.0583      5769.8598      17.935841      17.935841      17.935841    
     57000   28.5           462.35546     -3225.0653      29.822302      3229.1926      5781.2869      17.947674      17.947674      17.947674    
     58000   29             458.09784     -3221.0082      29.547683      8596.2341      5770.5416      17.936548      17.936548      17.936548    
     59000   29.5           458.87925     -3220.5188      29.598084      3874.0061      5782.7751      17.949214      17.949214      17.949214    
     60000   30             474.99878     -3222.6691      30.637807      2338.7731      5782.5543      17.948985      17.948985      17.948985    
     61000   30.5           467.04834     -3220.4278      30.124997     -198.01856      5796.7646      17.963676      17.963676      17.963676    
     62000   31             502.96982     -3221.6633      32.441962     -8157.514       5817.3433      17.984908      17.984908      17.984908    
     63000   31.5           514.02206     -3219.491       33.15484      -2995.2135      5809.8734      17.977207      17.977207      17.977207    
     64000   32             519.23869     -3218.7058      33.491317     -9176.0575      5837.1346      18.005281      18.005281      18.005281    
     65000   32.5           498.84899     -3218.9951      32.176165     -4315.3776      5816.6097      17.984152      17.984152      17.984152    
     66000   33             534.07238     -3221.4664      34.448102     -3422.59        5801.7439      17.968818      17.968818      17.968818    
     67000   33.5           549.9345      -3216.4514      35.471222      3481.5115      5794.2104      17.961038      17.961038      17.961038    
     68000   34             536.70147     -3217.516       34.617681      4821.4062      5788.1595      17.954783      17.954783      17.954783    
     69000   34.5           566.87659     -3217.8795      36.564001      1521.6334      5804.8313      17.972005      17.972005      17.972005    
     70000   35             572.33943     -3217.1127      36.916358      1997.2924      5809.1424      17.976453      17.976453      17.976453    
     71000   35.5           585.12513     -3215.4746      37.741046      2014.0625      5799.3856      17.966383      17.966383      17.966383    
     72000   36             564.81304     -3214.3823      36.4309       -270.69117      5815.7849      17.983302      17.983302      17.983302    
     73000   36.5           560.72299     -3215.9469      36.167089     -8628.3147      5833.2679      18.001304      18.001304      18.001304    
     74000   37             598.19662     -3217.1663      38.584168      79.426375      5814.0347      17.981498      17.981498      17.981498    
     75000   37.5           562.67732     -3212.4465      36.293144     -7801.9417      5845.5314      18.01391       18.01391       18.01391     
     76000   38             617.64666     -3213.4962      39.838711     -3674.0659      5829.3591      17.997283      17.997283      17.997283    
     77000   38.5           658.25174     -3212.534       42.457772     -5211.5231      5835.9117      18.004023      18.004023      18.004023    
     78000   39             605.0417      -3212.3342      39.025681      3324.9362      5817.4442      17.985012      17.985012      17.985012    
     79000   39.5           600.93019     -3209.3708      38.760486      4209.2058      5819.9096      17.987553      17.987553      17.987553    
     80000   40             669.0999      -3210.684       43.157487      10981.119      5796.0753      17.962964      17.962964      17.962964    
     81000   40.5           631.99259     -3210.4581      40.764036      6341.126       5803.3152      17.97044       17.97044       17.97044     
     82000   41             622.94016     -3212.6341      40.180146     -1478.3635      5828.2867      17.996179      17.996179      17.996179    
     83000   41.5           645.04585     -3208.9237      41.605981     -9317.9672      5854.3155      18.022929      18.022929      18.022929    
     84000   42             661.97631     -3207.0563      42.69801      -3638.1872      5848.142       18.016592      18.016592      18.016592    
     85000   42.5           688.59481     -3209.1646      44.414924     -3543.6186      5850.0222      18.018522      18.018522      18.018522    
     86000   43             631.07288     -3209.1416      40.704713     -5116.8596      5844.1898      18.012532      18.012532      18.012532    
     87000   43.5           676.11198     -3211.2739      43.609772     -15604.399      5871.082       18.040118      18.040118      18.040118    
     88000   44             725.20329     -3207.5658      46.776201      2713.3495      5834.5493      18.002622      18.002622      18.002622    
     89000   44.5           747.58957     -3211.4049      48.220135      6897.7601      5805.4463      17.97264       17.97264       17.97264     
     90000   45             730.87351     -3207.8576      47.141935      3308.1832      5825.2821      17.993086      17.993086      17.993086    
     91000   45.5           768.57561     -3207.3189      49.573751     -217.9683       5843.8378      18.012171      18.012171      18.012171    
     92000   46             712.67003     -3204.5034      45.967796     -11968.75       5885.0041      18.054367      18.054367      18.054367    
     93000   46.5           694.57853     -3205.7196      44.80088      -2351.9691      5847.4982      18.015931      18.015931      18.015931    
     94000   47             730.53751     -3205.9162      47.120263      339.36284      5841.9235      18.010204      18.010204      18.010204    
     95000   47.5           776.31559     -3203.9414      50.072986      5094.0433      5840.8568      18.009107      18.009107      18.009107    
     96000   48             702.77654     -3202.3069      45.329658     -1813.5039      5865.513       18.034413      18.034413      18.034413    
     97000   48.5           747.47155     -3204.7134      48.212522     -7258.86        5872.05        18.04111       18.04111       18.04111     
     98000   49             785.5179      -3200.7557      50.666543     -3484.5707      5875.2964      18.044434      18.044434      18.044434    
     99000   49.5           743.36922     -3198.7012      47.947919      4975.2618      5840.5026      18.008743      18.008743      18.008743    
    100000   50             816.53497     -3199.1816      52.667169      1822.9433      5857.6153      18.026315      18.026315      18.026315    
Loop time of 4138.09 on 1 procs for 100000 steps with 500 atoms

Performance: 1.044 ns/day, 22.989 hours/ns, 24.166 timesteps/s, 12.083 katom-step/s
98.9% CPU use with 1 MPI tasks x 1 OpenMP threads

MPI task timing breakdown:
Section |  min time  |  avg time  |  max time  |%varavg| %total
---------------------------------------------------------------
Pair    | 4122.2     | 4122.2     | 4122.2     |   0.0 | 99.62
Neigh   | 0.072168   | 0.072168   | 0.072168   |   0.0 |  0.00
Comm    | 3.2271     | 3.2271     | 3.2271     |   0.0 |  0.08
Output  | 0.0077917  | 0.0077917  | 0.0077917  |   0.0 |  0.00
Modify  | 9.1402     | 9.1402     | 9.1402     |   0.0 |  0.22
Other   |            | 3.454      |            |       |  0.08

Nlocal:            500 ave         500 max         500 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Nghost:           2922 ave        2922 max        2922 min
Histogram: 1 0 0 0 0 0 0 0 0 0
Neighs:              0 ave           0 max           0 min
Histogram: 1 0 0 0 0 0 0 0 0 0
FullNghs:        91470 ave       91470 max       91470 min
Histogram: 1 0 0 0 0 0 0 0 0 0

Total # of neighbors = 91470
Ave neighs/atom = 182.94
Neighbor list builds = 147
Dangerous builds = 0
### Heating complete ###
System init for write_restart ...
System init for write_data ...
Setting up Verlet run ...
  Unit style    : metal
  Current step  : 100000
  Time step     : 0.0005
Per MPI rank memory allocation (min/avg/max) = 123.9 | 123.9 | 123.9 Mbytes
   Step          Time           Temp          PotEng         KinEng         Press          Volume           Lx             Ly             Lz      
    100000   50             816.53497     -3199.1816      52.667169      1822.9433      5857.6153      18.026315      18.026315      18.026315    
    101000   50.5           800.30432     -3198.8091      51.620279      8644.7877      5844.147       18.012488      18.012488      18.012488    
    102000   51             815.41281     -3199.311       52.594789     -3051.3342      5876.0713      18.045227      18.045227      18.045227    
    103000   51.5           790.48363     -3201.2803      50.986836     -4605.9577      5878.9769      18.048201      18.048201      18.048201    
    104000   52             779.72322     -3196.2048      50.292781     -3241.3909      5882.4719      18.051777      18.051777      18.051777    
    105000   52.5           755.62544     -3197.469       48.738455     -7964.7171      5891.179       18.060679      18.060679      18.060679    
    106000   53             772.31029     -3201.0564      49.814641     -12516.563      5900.4068      18.070104      18.070104      18.070104    
    107000   53.5           814.10099     -3200.5833      52.510175     -6997.4739      5873.5261      18.042621      18.042621      18.042621    
    108000   54             816.22161     -3199.5448      52.646957      194.05922      5859.6427      18.028394      18.028394      18.028394    
    109000   54.5           796.11982     -3203.0482      51.350375      900.81753      5848.1845      18.016635      18.016635      18.016635    
    110000   55             795.43183     -3206.3311      51.305999      2981.5586      5840.5995      18.008843      18.008843      18.008843    
    111000   55.5           800.50991     -3201.0129      51.63354       2070.9548      5859.7988      18.028554      18.028554      18.028554    
    112000   56             838.60542     -3200.9629      54.090731      2663.9567      5857.7135      18.026415      18.026415      18.026415    
    113000   56.5           798.72913     -3201.7209      51.518678     -1385.8694      5856.4589      18.025128      18.025128      18.025128    
    114000   57             752.25155     -3201.8482      48.520836     -6172.7102      5867.7341      18.036689      18.036689      18.036689    
    115000   57.5           770.38429     -3201.1291      49.690413     -12568.131      5894.758       18.064336      18.064336      18.064336    
    116000   58             799.08051     -3198.7882      51.541342     -8088.8526      5901.3348      18.071051      18.071051      18.071051    
    117000   58.5           806.73935     -3201.9277      52.035344     -6036.5433      5879.2823      18.048513      18.048513      18.048513    
    118000   59             780.79597     -3200.6023      50.361974     -7735.7408      5887.8116      18.057237      18.057237      18.057237    
    119000   59.5           798.49254     -3198.6057      51.503417     -1342.0282      5869.7053      18.038708      18.038708      18.038708    
    120000   60             826.35863     -3203.2601      53.300803      1849.2328      5854.0369      18.022643      18.022643      18.022643    
    121000   60.5           822.37888     -3198.6271      53.044106      2920.3017      5861.3917      18.030188      18.030188      18.030188    
    122000   61             831.89039     -3199.8135      53.657606     -1931.3857      5888.8719      18.058321      18.058321      18.058321    
    123000   61.5           783.72713     -3201.1384      50.551037     -9253.0722      5889.0012      18.058453      18.058453      18.058453    
    124000   62             798.355       -3200.8539      51.494546     -3385.4838      5863.2921      18.032136      18.032136      18.032136    
    125000   62.5           782.91103     -3197.4123      50.498397      1479.3722      5870.3772      18.039396      18.039396      18.039396    
    126000   63             840.4526      -3202.5512      54.209876      7660.3574      5841.09        18.009347      18.009347      18.009347    
    127000   63.5           800.96674     -3202.4594      51.663005      7659.9956      5830.158       17.998105      17.998105      17.998105    
    128000   64             794.2621      -3202.1263      51.230551      9029.2403      5832.2063      18.000212      18.000212      18.000212    
    129000   64.5           854.42587     -3199.2066      55.111163      4825.0771      5855.7752      18.024427      18.024427      18.024427    
    130000   65             795.30171     -3202.0521      51.297606      2731.732       5856.8536      18.025533      18.025533      18.025533    
    131000   65.5           724.20868     -3202.6495      46.712048     -6582.5461      5874.3432      18.043458      18.043458      18.043458    
    132000   66             788.01078     -3201.7401      50.827335     -8599.7108      5894.2496      18.063816      18.063816      18.063816    
    133000   66.5           796.18357     -3200.3194      51.354487     -2385.2271      5868.3287      18.037298      18.037298      18.037298    
    134000   67             796.95074     -3203.3087      51.40397       1867.6418      5846.3046      18.014705      18.014705      18.014705    
    135000   67.5           799.46397     -3201.7778      51.566075      3748.5303      5840.7138      18.00896       18.00896       18.00896     
    136000   68             809.96388     -3203.8041      52.243328     -1053.9272      5860.625       18.029402      18.029402      18.029402    
    137000   68.5           832.25529     -3202.2535      53.681142      1030.3155      5858.2239      18.026939      18.026939      18.026939    
    138000   69             801.70881     -3202.5563      51.71087       1516.6869      5853.8988      18.022501      18.022501      18.022501    
    139000   69.5           777.12003     -3203.4479      50.124873     -2835.6883      5858.4031      18.027123      18.027123      18.027123    
    140000   70             785.63069     -3205.3122      50.673818     -2597.6886      5847.8341      18.016276      18.016276      18.016276    
    141000   70.5           797.00857     -3201.6481      51.4077       -85.238982      5861.5366      18.030336      18.030336      18.030336    
    142000   71             811.17556     -3200.381       52.321483     -99.715071      5873.7528      18.042853      18.042853      18.042853    
    143000   71.5           771.06759     -3204.5031      49.734486      1844.5474      5848.3476      18.016803      18.016803      18.016803    
    144000   72             761.67401     -3202.0933      49.128592     -3675.2573      5860.9637      18.029749      18.029749      18.029749    
    145000   72.5           750.7752      -3199.845       48.42561      -4547.0249      5873.2899      18.04238       18.04238       18.04238     
    146000   73             832.66506     -3197.131       53.707573     -5990.2127      5890.7808      18.060272      18.060272      18.060272    
    147000   73.5           787.21566     -3200.7776      50.776049      4871.3232      5843.6485      18.011976      18.011976      18.011976    
    148000   74             816.80684     -3202.2357      52.684705      11451.703      5830.956       17.998926      17.998926      17.998926    
    149000   74.5           878.56726     -3197.2987      56.668302      4405.6097      5867.2621      18.036205      18.036205      18.036205    
    150000   75             762.81683     -3202.1617      49.202305     -569.17264      5859.197       18.027937      18.027937      18.027937    
    151000   75.5           757.88411     -3202.5968      48.884141     -4251.8698      5869.4058      18.038401      18.038401      18.038401    
    152000   76             826.4185      -3201.1551      53.304665     -6170.1886      5885.8208      18.055202      18.055202      18.055202    
    153000   76.5           769.06331     -3198.9507      49.605208     -10696.943      5890.8818      18.060375      18.060375      18.060375    
    154000   77             793.62673     -3201.9807      51.189568     -5192.8909      5881.292       18.05057       18.05057       18.05057     
    155000   77.5           750.44074     -3203.7164      48.404037      5224.1038      5838.5151      18.0067        18.0067        18.0067      
    156000   78             781.38316     -3198.4883      50.399848      7821.1402      5843.1758      18.01149       18.01149       18.01149     
    157000   78.5           801.29107     -3203.2791      51.683925     -1438.4225      5861.7045      18.030508      18.030508      18.030508    
    158000   79             787.55548     -3200.224       50.797968     -3649.9241      5868.0624      18.037025      18.037025      18.037025    
    159000   79.5           798.92695     -3203.7653      51.531437     -4669.2898      5868.3428      18.037312      18.037312      18.037312    
    160000   80             802.57673     -3201.6055      51.766851     -4165.9194      5865.8275      18.034735      18.034735      18.034735    
    161000   80.5           802.13333     -3201.3054      51.738251      1107.3192      5866.7353      18.035665      18.035665      18.035665    
    162000   81             843.46623     -3199.0693      54.404257     -6601.2164      5889.2323      18.058689      18.058689      18.058689    
    163000   81.5           818.58356     -3198.8459      52.799304      2407.6257      5862.7849      18.031616      18.031616      18.031616    
    164000   82             784.1601      -3200.5356      50.578964      6482.001       5841.3627      18.009627      18.009627      18.009627    
    165000   82.5           809.77733     -3205.3183      52.231296      2095.6142      5838.7522      18.006944      18.006944      18.006944    
    166000   83             753.92178     -3199.9678      48.628567      2123.4863      5858.8753      18.027607      18.027607      18.027607    
    167000   83.5           739.14077     -3197.7419      47.67518      -2521.7534      5876.6516      18.045821      18.045821      18.045821    
    168000   84             734.75204     -3201.305       47.392103     -8108.9744      5885.6405      18.055017      18.055017      18.055017    
    169000   84.5           807.35921     -3197.301       52.075325      1411.212       5868.1304      18.037095      18.037095      18.037095    
    170000   85             797.58161     -3202.2999      51.444662     -404.50535      5853.3769      18.021966      18.021966      18.021966    
    171000   85.5           758.26805     -3201.7988      48.908905      2545.3287      5852.5227      18.021089      18.021089      18.021089    
    172000   86             773.84309     -3202.3454      49.913508      308.42454      5867.1579      18.036098      18.036098      18.036098    
    173000   86.5           828.81366     -3194.1377      53.459155     -6738.3678      5909.1278      18.079002      18.079002      18.079002    
    174000   87             764.46959     -3203.0659      49.30891      -11183.443      5884.2021      18.053546      18.053546      18.053546    
    175000   87.5           825.25742     -3201.4289      53.229774      750.13426      5857.3441      18.026037      18.026037      18.026037    
    176000   88             800.23712     -3202.6168      51.615944      8359.113       5834.2818      18.002347      18.002347      18.002347    
    177000   88.5           836.91898     -3204.5285      53.981954      6287.2737      5828.6312      17.996534      17.996534      17.996534    
    178000   89             845.69028     -3201.7478      54.54771       9164.3325      5830.0932      17.998038      17.998038      17.998038    
    179000   89.5           787.94704     -3203.4478      50.823224     -472.53847      5863.8204      18.032678      18.032678      18.032678    
    180000   90             801.64128     -3202.454       51.706514     -11497.816      5900.0665      18.069757      18.069757      18.069757    
    181000   90.5           786.97496     -3201.28        50.760524     -7830.8106      5891.4947      18.061002      18.061002      18.061002    
    182000   91             803.74098     -3205.0792      51.841946     -1377.8294      5859.1026      18.02784       18.02784       18.02784     
    183000   91.5           840.2203      -3203.6225      54.194892      3062.9005      5842.5456      18.010843      18.010843      18.010843    
    184000   92             821.9259      -3204.6051      53.014889      5082.0666      5845.5864      18.013967      18.013967      18.013967    
    185000   92.5           848.98612     -3200.3937      54.760294      7008.4563      5841.8362      18.010114      18.010114      18.010114    
    186000   93             864.91129     -3203.0083      55.787481      8715.4344      5834.6586      18.002735      18.002735      18.002735    
    187000   93.5           758.70611     -3201.026       48.937161      5697.1364      5847.6028      18.016038      18.016038      18.016038    
    188000   94             789.3523      -3200.2085      50.913865     -2124.1631      5868.7777      18.037758      18.037758      18.037758    
    189000   94.5           833.18723     -3200.6841      53.741253     -2293.944       5880.7955      18.050062      18.050062      18.050062    
    190000   95             801.77178     -3202.293       51.714931     -4626.6583      5878.4902      18.047703      18.047703      18.047703    
    191000   95.5           804.30098     -3204.1395      51.878067      370.66695      5857.2498      18.02594       18.02594       18.02594     
    192000   96             811.00751     -3201.6274      52.310643     -427.25178      5862.4783      18.031302      18.031302      18.031302    
    193000   96.5           846.63781     -3200.5502      54.608826     -189.62305      5858.5454      18.027269      18.027269      18.027269    
    194000   97             806.56821     -3199.9357      52.024305      9169.5236      5836.3284      18.004452      18.004452      18.004452    
    195000   97.5           781.91524     -3203.5556      50.434168      8031.1921      5834.546       18.002619      18.002619      18.002619    
    196000   98             839.27882     -3202.0914      54.134166      4255.6227      5844.7782      18.013137      18.013137      18.013137    
    197000   98.5           762.04777     -3205.1054      49.1527       -2024.0592      5859.0053      18.02774       18.02774       18.02774     
    198000   99             777.99563     -3203.1365      50.18135      -5731.7437      5872.8341      18.041913      18.041913      18.041913    
    199000   99.5           817.15239     -3202.6444      52.706993     -4188.7838      5866.5899      18.035516      18.035516      18.035516    
    200000   100            773.60746     -3201.9814      49.89831      -5068.8782      5877.9465      18.047146      18.047146      18.047146    
    201000   100.5          761.5953      -3205.288       49.123516     -7334.7299      5872.6476      18.041722      18.041722      18.041722    
    202000   101            770.21414     -3202.4556      49.679438     -6134.7839      5865.7585      18.034664      18.034664      18.034664    
    203000   101.5          773.40157     -3200.1603      49.885029      2060.0515      5859.0844      18.027822      18.027822      18.027822    
    204000   102            792.56996     -3200.9429      51.121406      7974.7534      5851.0207      18.019547      18.019547      18.019547    
    205000   102.5          788.5408      -3203.6791      50.861522      8707.6574      5831.4094      17.999392      17.999392      17.999392    
    206000   103            834.65535     -3205.0947      53.835948      4143.5848      5845.7859      18.014172      18.014172      18.014172    
    207000   103.5          833.10259     -3199.2259      53.735794      4403.1742      5858.1808      18.026895      18.026895      18.026895    
    208000   104            849.49895     -3199.9764      54.793372      1075.0169      5862.4601      18.031283      18.031283      18.031283    
    209000   104.5          857.67303     -3203.9779      55.320607     -196.55472      5855.0612      18.023694      18.023694      18.023694    
    210000   105            780.836       -3202.9768      50.364556      1434.2296      5852.9988      18.021578      18.021578      18.021578    
    211000   105.5          809.23024     -3204.1909      52.196008      869.94046      5854.7698      18.023395      18.023395      18.023395    
    212000   106            792.04624     -3203.2646      51.087626      56.105748      5852.5937      18.021162      18.021162      18.021162    
    213000   106.5          806.13767     -3202.7793      51.996534     -10413.211      5901.9526      18.071682      18.071682      18.071682    
    214000   107            793.78674     -3201.1144      51.19989      -14255.371      5909.2863      18.079164      18.079164      18.079164    
    215000   107.5          763.35899     -3203.8632      49.237275     -8633.7612      5878.3799      18.04759       18.04759       18.04759     
