LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (17.855 17.855 17.855)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  read_data CPU = 0.006 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 78.9 | 78.9 | 78.9 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
      1330  -3364.9114      3.7886517e-06  1.5099602e-05  0.0014728476   5698.7434      17.861847      17.861847      17.861847    
      1340  -3364.9114      3.7413366e-06  1.5131821e-05  0.0014558557   5698.7434      17.861847      17.861847      17.861847    
      1350  -3364.9114      4.5565501e-06  1.4918391e-05  0.0014151848   5698.7434      17.861847      17.861847      17.861847    
      1360  -3364.9114      4.855219e-06   1.4704197e-05  0.0013745365   5698.7434      17.861847      17.861847      17.861847    
      1370  -3364.9114      4.146153e-06   1.4644744e-05  0.0013487483   5698.7434      17.861847      17.861847      17.861847    
      1380  -3364.9114      3.368969e-06   1.4588367e-05  0.0013238173   5698.7434      17.861847      17.861847      17.861847    
      1390  -3364.9114      3.5502861e-06  1.4263534e-05  0.0012753013   5698.7434      17.861847      17.861847      17.861847    
      1400  -3364.9114      3.1313559e-06  1.3690871e-05  0.0012057665   5698.7434      17.861847      17.861847      17.861847    
      1410  -3364.9114      2.6421134e-06  1.32866e-05    0.0011521165   5698.7434      17.861847      17.861847      17.861847    
      1420  -3364.9114      3.3418869e-06  1.3492765e-05  0.0011515356   5698.7434      17.861847      17.861847      17.861847    
      1430  -3364.9114      3.2712273e-06  1.4355735e-05  0.0012059022   5698.7434      17.861847      17.861847      17.861847    
      1440  -3364.9114      3.8007126e-06  1.5334621e-05  0.0012680164   5698.7434      17.861847      17.861847      17.861847    
      1450  -3364.9114      4.2848742e-06  1.559138e-05   0.0012688113   5698.7434      17.861847      17.861847      17.861847    
      1460  -3364.9114      3.5214167e-06  1.488095e-05   0.0011908364   5698.7434      17.861847      17.861847      17.861847    
      1470  -3364.9114      2.1355474e-06  1.3939392e-05  0.0010955883   5698.7434      17.861847      17.861847      17.861847    
      1480  -3364.9114      2.3746886e-06  1.3710653e-05  0.0010575463   5698.7434      17.861847      17.861847      17.861847    
      1490  -3364.9114      2.663297e-06   1.4613562e-05  0.0011065961   5698.7434      17.861847      17.861847      17.861847    
      1500  -3364.9114      4.2465448e-06  1.6350651e-05  0.001216185    5698.7434      17.861847      17.861847      17.861847    
      1510  -3364.9114      1.591705e-06   6.8502488e-06 -4.6924719e-05  5698.7434      17.861847      17.861847      17.861847    
      1520  -3364.9114      3.2328776e-06  9.2315696e-06  0.0074668558   5698.7434      17.861847      17.861847      17.861847    
      1530  -3364.9114      1.6490315e-06  9.3574388e-06  0.006108779    5698.7434      17.861847      17.861847      17.861847    
      1540  -3364.9114      3.3007331e-06  1.1817766e-05  0.0074122922   5698.7434      17.861847      17.861847      17.861847    
      1550  -3364.9114      2.8898142e-06  9.9554874e-06  0.0052962688   5698.7434      17.861847      17.861847      17.861847    
      1560  -3364.9114      1.876565e-06   7.7121061e-06  0.0034386032   5698.7434      17.861847      17.861847      17.861847    
      1570  -3364.9114      1.9808742e-06  6.5936463e-06  0.0024176288   5698.7434      17.861847      17.861847      17.861847    
      1580  -3364.9114      1.4963105e-06  6.2457767e-06  0.0019216033   5698.7434      17.861847      17.861847      17.861847    
      1590  -3364.9114      1.9982061e-06  5.9715168e-06  0.0015284614   5698.7434      17.861847      17.861847      17.861847    
      1600  -3364.9114      1.5966895e-06  6.0715226e-06  0.0013194425   5698.7434      17.861847      17.861847      17.861847    
      1610  -3364.9114      1.2569753e-06  4.9783097e-06  0.00089964241  5698.7434      17.861847      17.861847      17.861847    
      1620  -3364.9114      1.2187923e-06  4.7846107e-06  0.00071920224  5698.7434      17.861847      17.861847      17.861847    
      1630  -3364.9114      1.333251e-06   4.4722153e-06  0.00056506894  5698.7434      17.861847      17.861847      17.861847    
      1640  -3364.9114      1.258519e-06   4.4553853e-06  0.00045805034  5698.7434      17.861847      17.861847      17.861847    
      1650  -3364.9114      7.4978818e-07  4.7717165e-06  0.00040949222  5698.7434      17.861847      17.861847      17.861847    
      1660  -3364.9114      2.3623876e-06  6.9514119e-06  0.00050036665  5698.7434      17.861847      17.861847      17.861847    
      1670  -3364.9114      9.2904759e-07  4.8474257e-06  0.000310663    5698.7434      17.861847      17.861847      17.861847    
      1680  -3364.9114      1.5235271e-06  5.5235858e-06  0.00029500246  5698.7434      17.861847      17.861847      17.861847    
      1690  -3364.9114      1.0956324e-06  5.8444012e-06  0.00027309772  5698.7434      17.861847      17.861847      17.861847    
      1700  -3364.9114      1.5124221e-06  6.2941789e-06  0.00027498871  5698.7434      17.861847      17.861847      17.861847    
      1710  -3364.9114      1.3715005e-06  5.396894e-06   0.00022547866  5698.7434      17.861847      17.861847      17.861847    
      1720  -3364.9114      1.0968853e-06  4.1294379e-06  0.00015844476  5698.7434      17.861847      17.861847      17.861847    
      1730  -3364.9114      1.0673901e-06  4.4721196e-06  0.00015330155  5698.7434      17.861847      17.861847      17.861847    
      1740  -3364.9114      1.4041783e-06  4.3535994e-06  0.00013698105  5698.7434      17.861847      17.861847      17.861847    
      1750  -3364.9114      9.2266314e-07  4.3092273e-06  0.00012110007  5698.7434      17.861847      17.861847      17.861847    
      1760  -3364.9114      1.5978213e-06  4.5838014e-06  0.00011672278  5698.7434      17.861847      17.861847      17.861847    
      1770  -3364.9114      9.2004239e-07  4.3204792e-06  9.9577837e-05  5698.7434      17.861847      17.861847      17.861847    
      1780  -3364.9114      1.309863e-06   4.0949752e-06  8.344597e-05   5698.7434      17.861847      17.861847      17.861847    
      1790  -3364.9114      5.6212332e-07  3.3032737e-06  5.9191233e-05  5698.7434      17.861847      17.861847      17.861847    
      1800  -3364.9114      1.1863169e-06  3.8303453e-06  5.9507633e-05  5698.7434      17.861847      17.861847      17.861847    
      1810  -3364.9114      5.8846241e-07  3.6763324e-06  4.8735351e-05  5698.7434      17.861847      17.861847      17.861847    
      1820  -3364.9114      1.273224e-06   4.9033091e-06  4.9133773e-05  5698.7434      17.861847      17.861847      17.861847    
      1830  -3364.9114      8.1638965e-07  4.1767047e-06  1.3101437e-05  5698.7434      17.861847      17.861847      17.861847    
      1840  -3364.9114      8.5522151e-07  3.2407229e-06  0.0024766099   5698.7434      17.861847      17.861847      17.861847    
      1850  -3364.9114      3.6408263e-07  1.8417598e-06  0.0020395676   5698.7434      17.861847      17.861847      17.861847    
      1860  -3364.9114      4.6611702e-07  1.6145227e-06  0.00066769007  5698.7434      17.861847      17.861847      17.861847    
      1870  -3364.9114      3.5883454e-07  1.3522153e-06  0.00019823225  5698.7434      17.861847      17.861847      17.861847    
      1880  -3364.9114      2.4663487e-07  1.1400011e-06  6.0143102e-05  5698.7434      17.861847      17.861847      17.861847    
      1890  -3364.9114      3.0082767e-07  1.2134053e-06  2.0472141e-05  5698.7434      17.861847      17.861847      17.861847    
      1900  -3364.9114      2.8135412e-07  8.9896413e-07  4.870693e-06   5698.7434      17.861847      17.861847      17.861847    
      1910  -3364.9114      2.111303e-07   8.0540918e-07  3.631809e-06   5698.7434      17.861847      17.861847      17.861847    
      1920  -3364.9114      1.2990195e-07  5.8958169e-07  5.7623199e-05  5698.7434      17.861847      17.861847      17.861847    
      1930  -3364.9114      9.1674411e-08  3.7852708e-07  0.00086858789  5698.7434      17.861847      17.861847      17.861847    
      1940  -3364.9114      6.1585135e-08  2.794165e-07   0.00034565698  5698.7434      17.861847      17.861847      17.861847    
      1950  -3364.9114      4.2971768e-08  1.8566253e-07  4.8354883e-05  5698.7434      17.861847      17.861847      17.861847    
      1960  -3364.9114      4.4240209e-08  1.9224892e-07  1.0170446e-05  5698.7434      17.861847      17.861847      17.861847    
      1970  -3364.9114      3.3729189e-08  1.6731916e-07  2.1927567e-06  5698.7434      17.861847      17.861847      17.861847    
      1980  -3364.9114      3.6702136e-08  1.6226891e-07  6.8628247e-07  5698.7434      17.861847      17.861847      17.861847    
      1990  -3364.9114      3.3529521e-08  1.3983458e-07  7.3939549e-07  5698.7434      17.861847      17.861847      17.861847    
      2000  -3364.9114      2.1676001e-08  9.6830174e-08  2.3288363e-06  5698.7434      17.861847      17.861847      17.861847    
