LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (17.855 17.855 17.855)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  500 atoms
  read_data CPU = 0.008 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 3 3 3
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 78.9 | 78.9 | 78.9 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
       650  -3364.5773      0.039906128    0.11477793     7.8055912      5692.4703      17.855291      17.855291      17.855291    
       660  -3364.5781      0.061823864    0.15743632    -73.253554      5692.7168      17.855548      17.855548      17.855548    
       670  -3364.579       0.038788324    0.1018909      12.418669      5692.4701      17.85529       17.85529       17.85529     
       680  -3364.5797      0.023841387    0.077005498    4.5531429      5692.4735      17.855294      17.855294      17.855294    
       690  -3364.5803      0.025217282    0.078647103   -52.799972      5692.6223      17.85545       17.85545       17.85545     
       700  -3364.5808      0.040194919    0.098086725   -133.04834      5692.8037      17.855639      17.855639      17.855639    
       710  -3364.5851      0.029142506    0.085724337   -183.2616       5692.9278      17.855769      17.855769      17.855769    
       720  -3364.5861      0.04303851     0.10618191     34.174306      5692.3141      17.855127      17.855127      17.855127    
       730  -3364.5863      0.13425624     0.24621857    -43.889697      5692.5389      17.855362      17.855362      17.855362    
       740  -3364.5886      0.03221687     0.096271699   -17.443613      5692.4349      17.855254      17.855254      17.855254    
       750  -3364.589       0.045374691    0.10965923     0.12889853     5692.3841      17.855201      17.855201      17.855201    
       760  -3364.6425      0.14977496     0.34783308    -33.939874      5692.2226      17.855032      17.855032      17.855032    
       770  -3364.6492      0.26385582     0.46697991    -162.08565      5692.5816      17.855407      17.855407      17.855407    
       780  -3364.7402      0.22193849     0.58835261     9.6829605      5691.8844      17.854678      17.854678      17.854678    
       790  -3364.7863      0.14863914     0.31866459    -92.450239      5692.1066      17.85491       17.85491       17.85491     
       800  -3364.8004      0.14556871     0.36406475     174.53587      5691.4674      17.854242      17.854242      17.854242    
       810  -3364.8078      0.098975561    0.27749307     55.236647      5691.8364      17.854628      17.854628      17.854628    
       820  -3364.8152      0.061189853    0.18524915    -0.32289171     5692.133       17.854938      17.854938      17.854938    
       830  -3364.817       0.042731094    0.10400733     4.1361818      5692.1327      17.854938      17.854938      17.854938    
       840  -3364.8208      0.042013018    0.091745499    0.13343294     5692.2414      17.855051      17.855051      17.855051    
       850  -3364.8231      0.029598229    0.083690366    52.997014      5692.1701      17.854977      17.854977      17.854977    
       860  -3364.8234      0.041489592    0.083582564    6.9842143      5692.3004      17.855113      17.855113      17.855113    
       870  -3364.8248      0.053801375    0.12367628     1.3543099      5692.3747      17.855191      17.855191      17.855191    
       880  -3364.8253      0.0087772105   0.028811489    35.71128       5692.2812      17.855093      17.855093      17.855093    
       890  -3364.8253      0.013144041    0.026387636   -2.0115063      5692.3905      17.855207      17.855207      17.855207    
       900  -3364.8253      0.0084835889   0.018333132   -0.92682305     5692.3846      17.855201      17.855201      17.855201    
       910  -3364.8257      0.012030946    0.024253819    0.057541366    5692.3818      17.855198      17.855198      17.855198    
       920  -3364.8258      0.0072993335   0.020355311   -1.7005284      5692.4147      17.855233      17.855233      17.855233    
       930  -3364.8258      0.0075203396   0.013112585    2.6434286      5692.4102      17.855228      17.855228      17.855228    
       940  -3364.8258      0.010519583    0.017264854    0.21597438     5692.417       17.855235      17.855235      17.855235    
       950  -3364.8258      0.0038005283   0.0076540575  -0.12224737     5692.4165      17.855234      17.855234      17.855234    
       960  -3364.8259      0.0068962561   0.015525514    11.121006      5692.3849      17.855201      17.855201      17.855201    
       970  -3364.826       0.003566783    0.007271503   -1.5156041      5692.4428      17.855262      17.855262      17.855262    
       980  -3364.826       0.0041584817   0.0093698581  -7.0724081      5692.4542      17.855274      17.855274      17.855274    
       990  -3364.826       0.0036761713   0.0095869785  -1.9508374      5692.4414      17.85526       17.85526       17.85526     
      1000  -3364.826       0.0073945844   0.015225502    1.3725266      5692.4329      17.855252      17.855252      17.855252    
      1010  -3364.826       0.0033044911   0.0063913865   13.805417      5692.3978      17.855215      17.855215      17.855215    
      1020  -3364.826       0.0032510884   0.0049954658  -0.58936491     5692.4378      17.855257      17.855257      17.855257    
      1030  -3364.826       0.0034625362   0.0078550613  -0.36726178     5692.4369      17.855256      17.855256      17.855256    
      1040  -3364.826       0.0084083954   0.015043929   -2.8458569      5692.4432      17.855262      17.855262      17.855262    
      1050  -3364.826       0.0033109962   0.0055151801  -0.1336425      5692.4366      17.855255      17.855255      17.855255    
      1060  -3364.826       0.0054333      0.010524354    19.582591      5692.3835      17.8552        17.8552        17.8552      
      1070  -3364.8283      0.11531611     0.22151378    -229.14493      5693.1142      17.855964      17.855964      17.855964    
      1080  -3364.8329      0.036525248    0.088778599   -121.05305      5692.8406      17.855678      17.855678      17.855678    
      1090  -3364.8335      0.042132282    0.094372173    21.048596      5692.4498      17.855269      17.855269      17.855269    
      1100  -3364.8338      0.044695632    0.077909089    15.9147        5692.4574      17.855277      17.855277      17.855277    
      1110  -3364.8346      0.24549033     0.39187447    -161.069        5692.9781      17.855822      17.855822      17.855822    
      1120  -3364.8559      0.10421746     0.21420953    -252.54238      5693.1528      17.856004      17.856004      17.856004    
      1130  -3364.8586      0.12634211     0.31946346     274.60952      5691.706       17.854492      17.854492      17.854492    
      1140  -3364.8619      0.12283067     0.34538876     77.567991      5692.1533      17.854959      17.854959      17.854959    
      1150  -3364.8654      0.20128326     0.36651123     2.8402775      5692.4418      17.855261      17.855261      17.855261    
      1160  -3364.8713      0.05210249     0.13958672    -8.3851617      5692.4323      17.855251      17.855251      17.855251    
      1170  -3364.8738      0.034370453    0.11665717     3.6690555      5692.3197      17.855133      17.855133      17.855133    
      1180  -3364.8748      0.098220781    0.25880929     9.4989331      5692.3682      17.855184      17.855184      17.855184    
      1190  -3364.8759      0.073731966    0.27290866    -9.0177463      5692.3915      17.855208      17.855208      17.855208    
      1200  -3364.8799      0.035781028    0.12665933     12.425937      5692.2374      17.855047      17.855047      17.855047    
      1210  -3364.8808      0.018077603    0.064878394    8.9585975      5692.2597      17.85507       17.85507       17.85507     
      1220  -3364.882       0.025678863    0.06946279     5.376147       5692.26        17.855071      17.855071      17.855071    
      1230  -3364.883       0.06145326     0.098948875   -63.23183       5692.4289      17.855247      17.855247      17.855247    
      1240  -3364.8851      0.13071165     0.25129921    -167.09971      5692.6476      17.855476      17.855476      17.855476    
      1250  -3364.887       0.037239471    0.071139091    7.2023456      5692.143       17.854948      17.854948      17.854948    
      1260  -3364.8872      0.014635454    0.034803947   -68.469961      5692.3348      17.855149      17.855149      17.855149    
      1270  -3364.8873      0.0384961      0.08213478    -8.2421139      5692.1781      17.854985      17.854985      17.854985    
      1280  -3364.8877      0.01500157     0.032171018   -19.333211      5692.1756      17.854983      17.854983      17.854983    
      1290  -3364.8881      0.043604882    0.15315518    -30.70879       5692.0782      17.854881      17.854881      17.854881    
      1300  -3364.889       0.020360746    0.087041169    18.69862       5691.9549      17.854752      17.854752      17.854752    
      1310  -3364.8892      0.013384502    0.03883975     5.8656601      5691.9686      17.854766      17.854766      17.854766    
      1320  -3364.8894      0.016443844    0.072508186    0.31639641     5691.9756      17.854773      17.854773      17.854773    
      1330  -3364.8902      0.022961462    0.10531741     6.7192514      5691.901       17.854695      17.854695      17.854695    
      1340  -3364.8908      0.013249727    0.042689724   -50.92102       5692.0229      17.854823      17.854823      17.854823    
      1350  -3364.8909      0.020221034    0.04670644    -9.4020407      5691.9006      17.854695      17.854695      17.854695    
      1360  -3364.891       0.024816884    0.048742449   -7.011702       5691.8807      17.854674      17.854674      17.854674    
      1370  -3364.8916      0.021840993    0.094551986   -14.60923       5691.8135      17.854604      17.854604      17.854604    
      1380  -3364.8921      0.021987233    0.042999894   -19.851804      5691.8204      17.854611      17.854611      17.854611    
      1390  -3364.8923      0.014734196    0.048596228    7.8240177      5691.744       17.854531      17.854531      17.854531    
      1400  -3364.8925      0.012509773    0.02978746     273.91454      5690.9753      17.853727      17.853727      17.853727    
      1410  -3364.893       0.039392724    0.057519923    10.604078      5691.6694      17.854453      17.854453      17.854453    
      1420  -3364.893       0.018012261    0.032477015    6.8196241      5691.6777      17.854462      17.854462      17.854462    
      1430  -3364.893       0.035044865    0.052343809    0.45844584     5691.6939      17.854479      17.854479      17.854479    
      1440  -3364.8934      0.037512037    0.096733998    11.543057      5691.5931      17.854373      17.854373      17.854373    
      1450  -3364.894       0.015906765    0.027096956    1.0415999      5691.5711      17.85435       17.85435       17.85435     
      1460  -3364.894       0.011882752    0.018829074    3.4175178      5691.5629      17.854342      17.854342      17.854342    
      1470  -3364.894       0.016553947    0.026760019    0.9899219      5691.5693      17.854349      17.854349      17.854349    
      1480  -3364.8941      0.0028239582   0.0080617237   1.4160917      5691.5658      17.854345      17.854345      17.854345    
      1490  -3364.8941      0.0077777388   0.018990086   -22.617837      5691.6169      17.854398      17.854398      17.854398    
      1500  -3364.8941      0.0054234581   0.019298892   -34.532248      5691.6418      17.854424      17.854424      17.854424    
      1510  -3364.8942      0.011115559    0.018132956    0.25777871     5691.5452      17.854323      17.854323      17.854323    
      1520  -3364.8942      0.0032422773   0.0053765899  -6.4693023      5691.5639      17.854343      17.854343      17.854343    
      1530  -3364.8942      0.0036256842   0.0053342365  -0.11553993     5691.5461      17.854324      17.854324      17.854324    
      1540  -3364.8942      0.0040379533   0.0064033623   0.068236297    5691.5445      17.854323      17.854323      17.854323    
      1550  -3364.8942      0.0062832735   0.0099514583  -1.6563175      5691.5453      17.854323      17.854323      17.854323    
      1560  -3364.8942      0.0034055465   0.0050508914  -3.0105636      5691.5492      17.854328      17.854328      17.854328    
      1570  -3364.8942      0.00050728116  0.0010977776   0.0033748344   5691.541       17.854319      17.854319      17.854319    
      1580  -3364.8942      0.00071828603  0.0013322068   0.01157429     5691.5415      17.85432       17.85432       17.85432     
      1590  -3364.8942      0.0002202612   0.00043402336 -0.0063299923   5691.5416      17.85432       17.85432       17.85432     
      1600  -3364.8942      0.00075788421  0.0011023977  -0.7582292      5691.5433      17.854321      17.854321      17.854321    
      1610  -3364.8942      0.00016642447  0.00028284063  0.0035612179   5691.541       17.854319      17.854319      17.854319    
      1620  -3364.8942      0.00017844048  0.00030350757 -0.036161019    5691.5412      17.854319      17.854319      17.854319    
      1630  -3364.8942      0.00016041503  0.00034569658 -0.051348473    5691.5413      17.854319      17.854319      17.854319    
      1640  -3364.8942      8.4298112e-05  0.00034121521 -0.065021605    5691.5413      17.854319      17.854319      17.854319    
      1650  -3364.8942      9.3981973e-05  0.00035445214 -0.097638971    5691.5414      17.854319      17.854319      17.854319    
      1660  -3364.8942      0.00017146839  0.00035259877  0.46972188     5691.5398      17.854318      17.854318      17.854318    
      1670  -3364.8942      0.00023735654  0.00041586124  0.027241331    5691.5411      17.854319      17.854319      17.854319    
      1680  -3364.8942      0.00016136866  0.00039420087  0.019711926    5691.5411      17.854319      17.854319      17.854319    
      1690  -3364.8942      9.3377357e-05  0.00034405592  0.011850337    5691.5411      17.854319      17.854319      17.854319    
      1700  -3364.8942      0.00014517743  0.00033308375  0.0015972466   5691.5411      17.854319      17.854319      17.854319    
      1710  -3364.8942      0.00018898726  0.00031710229 -0.030139487    5691.5412      17.854319      17.854319      17.854319    
      1720  -3364.8942      6.3317511e-05  0.00026450607 -0.041438523    5691.5413      17.854319      17.854319      17.854319    
      1730  -3364.8942      0.0001169379   0.00026563485 -0.056435516    5691.5413      17.854319      17.854319      17.854319    
      1740  -3364.8942      0.00010547699  0.00025339348 -0.084171503    5691.5413      17.854319      17.854319      17.854319    
      1750  -3364.8942      7.9102084e-05  0.00021505271 -0.25196856     5691.5418      17.85432       17.85432       17.85432     
      1760  -3364.8942      0.00013794435  0.00022353544  0.036216832    5691.541       17.854319      17.854319      17.854319    
      1770  -3364.8942      0.00016355764  0.00027939372  0.037962129    5691.541       17.854319      17.854319      17.854319    
      1780  -3364.8942      0.0001259272   0.00028616728  0.032068956    5691.541       17.854319      17.854319      17.854319    
      1790  -3364.8942      6.9075421e-05  0.00026152539  0.023983445    5691.541       17.854319      17.854319      17.854319    
      1800  -3364.8942      6.050373e-05   0.00024923212  0.018563104    5691.541       17.854319      17.854319      17.854319    
      1810  -3364.8942      0.00012642908  0.00025930993  0.014548163    5691.541       17.854319      17.854319      17.854319    
      1820  -3364.8942      0.0001144563   0.00024197295  0.0070626067   5691.5411      17.854319      17.854319      17.854319    
      1830  -3364.8942      7.11858e-05    0.00014963799 -0.0050237148   5691.5411      17.854319      17.854319      17.854319    
      1840  -3364.8942      0.0001011912   0.00020042093 -0.027265368    5691.5411      17.854319      17.854319      17.854319    
      1850  -3364.8942      0.00011169185  0.00024925477 -0.038288871    5691.5411      17.854319      17.854319      17.854319    
      1860  -3364.8942      9.9967498e-05  0.00027543777 -0.050808282    5691.5412      17.854319      17.854319      17.854319    
      1870  -3364.8942      0.00010125322  0.00026412053 -0.064906147    5691.5412      17.854319      17.854319      17.854319    
      1880  -3364.8942      6.3227146e-05  0.00021873239 -0.098512486    5691.5413      17.854319      17.854319      17.854319    
      1890  -3364.8942      1.5208296e-05  4.8158293e-05 -0.019814433    5691.5411      17.854319      17.854319      17.854319    
      1900  -3364.8942      9.3884612e-06  4.2203689e-05 -0.022843593    5691.5412      17.854319      17.854319      17.854319    
      1910  -3364.8942      2.2455638e-06  8.3096893e-06 -0.00041357962  5691.5411      17.854319      17.854319      17.854319    
      1920  -3364.8942      4.1631069e-06  2.17536e-05   -0.0010442788   5691.5412      17.854319      17.854319      17.854319    
      1930  -3364.8942      6.1883359e-06  2.2079903e-05 -0.0020337081   5691.5412      17.854319      17.854319      17.854319    
      1940  -3364.8942      2.3335583e-06  1.6530334e-05 -0.0017299303   5691.5412      17.854319      17.854319      17.854319    
      1950  -3364.8942      3.6148097e-06  1.2340321e-05 -0.001340245    5691.5412      17.854319      17.854319      17.854319    
      1960  -3364.8942      1.4085804e-06  7.1466577e-06 -0.00076152737  5691.5412      17.854319      17.854319      17.854319    
      1970  -3364.8942      1.626407e-06   6.5011966e-06 -0.00064964275  5691.5412      17.854319      17.854319      17.854319    
      1980  -3364.8942      1.537826e-06   6.3679766e-06 -0.00061527545  5691.5412      17.854319      17.854319      17.854319    
      1990  -3364.8942      1.3498881e-06  5.4232205e-06 -0.00050273045  5691.5412      17.854319      17.854319      17.854319    
      2000  -3364.8942      9.9293104e-07  5.0639059e-06 -0.00044414868  5691.5412      17.854319      17.854319      17.854319    
      2010  -3364.8942      1.5439027e-06  5.9468064e-06 -0.00049708404  5691.5412      17.854319      17.854319      17.854319    
      2020  -3364.8942      8.3494462e-07  7.3821706e-06 -0.00058740336  5691.5412      17.854319      17.854319      17.854319    
      2030  -3364.8942      3.2835097e-06  1.2389046e-05 -0.00094143083  5691.5412      17.854319      17.854319      17.854319    
      2040  -3364.8942      3.676943e-06   1.7021971e-05 -0.0011552707   5691.5412      17.854319      17.854319      17.854319    
      2050  -3364.8942      3.3030201e-06  1.6928315e-05 -0.00080013804  5691.5412      17.854319      17.854319      17.854319    
      2060  -3364.8942      2.9958886e-06  1.3654215e-05 -0.00027149515  5691.5412      17.854319      17.854319      17.854319    
      2070  -3364.8942      8.5832814e-07  4.9102965e-06 -5.6417974e-05  5691.5412      17.854319      17.854319      17.854319    
      2080  -3364.8942      1.315925e-06   4.6528869e-06 -8.6761043e-05  5691.5412      17.854319      17.854319      17.854319    
      2090  -3364.8942      8.1490822e-07  4.3487262e-06 -8.2757061e-05  5691.5412      17.854319      17.854319      17.854319    
      2100  -3364.8942      1.0587882e-06  4.581834e-06  -8.7907077e-05  5691.5412      17.854319      17.854319      17.854319    
      2110  -3364.8942      7.7919923e-07  4.9152922e-06 -9.6354074e-05  5691.5412      17.854319      17.854319      17.854319    
      2120  -3364.8942      1.0354591e-06  5.550832e-06  -0.0001116491   5691.5412      17.854319      17.854319      17.854319    
      2130  -3364.8942      1.2792819e-06  6.6511023e-06 -0.0001397454   5691.5412      17.854319      17.854319      17.854319    
      2140  -3364.8942      1.5645246e-06  8.017694e-06  -0.00017794152  5691.5412      17.854319      17.854319      17.854319    
